0.006710,0.008689,0.011283,0.014728,0.018796,0.023965,0.030257,0.037864,0.046897,0.057597,0.070162,0.084781,0.101351,0.120229,0.141511,0.165020,0.190855,0.218685,0.248383,0.279543,0.312147,0.345250,0.378690,0.411634,0.443512,0.473687,0.501526,0.526512,0.547763,0.564816,0.577252,0.584972,0.587613,0.585047,0.577255,0.564686,0.547722,0.526417,0.501558,0.473662,0.443552,0.411693,0.378749,0.345299,0.312105,0.279557,0.248374,0.218634,0.190844,0.165054,0.141505,0.120248,0.101355,0.084611,0.070062,0.057659,0.046827,0.037791,0.030293,0.024059,0.018854,0.014748,0.011320,0.008669
0.005979,0.007915,0.010309,0.013246,0.016963,0.021693,0.027248,0.034177,0.042384,0.052078,0.063445,0.076634,0.091654,0.108817,0.127982,0.149154,0.172393,0.197604,0.224486,0.252790,0.282178,0.312041,0.342190,0.372154,0.400835,0.428220,0.453412,0.475854,0.494956,0.510412,0.521761,0.528781,0.531101,0.528710,0.521867,0.510565,0.494947,0.475845,0.453433,0.428175,0.400875,0.372084,0.342345,0.312164,0.282124,0.252813,0.224470,0.197675,0.172481,0.149154,0.127998,0.108782,0.091626,0.076642,0.063298,0.052001,0.042257,0.034215,0.027363,0.021633,0.017071,0.013262,0.010324,0.007871
0.005368,0.007158,0.009164,0.011836,0.015291,0.019516,0.024466,0.030530,0.037918,0.046635,0.056741,0.068636,0.082228,0.097454,0.114626,0.133682,0.154475,0.177170,0.201133,0.226456,0.252799,0.279628,0.306695,0.333273,0.359274,0.383769,0.406263,0.426438,0.443474,0.457392,0.467576,0.473776,0.475826,0.473727,0.467481,0.457375,0.443476,0.426394,0.406175,0.383593,0.359222,0.333380,0.306739,0.279655,0.252736,0.226539,0.201158,0.177010,0.154565,0.133783,0.114634,0.097423,0.082058,0.068535,0.056795,0.046653,0.037866,0.030705,0.024541,0.019440,0.015339,0.011828,0.009209,0.007097
0.004859,0.006348,0.008150,0.010678,0.013501,0.017336,0.021855,0.027139,0.033760,0.041335,0.050445,0.060943,0.072967,0.086658,0.101873,0.118750,0.137333,0.157381,0.178561,0.201247,0.224415,0.248427,0.272322,0.296001,0.319021,0.340794,0.360769,0.378568,0.393950,0.406313,0.415232,0.420708,0.422606,0.420675,0.415319,0.406298,0.393947,0.378628,0.360853,0.340776,0.319098,0.296101,0.272422,0.248384,0.224480,0.201242,0.178664,0.157312,0.137216,0.118779,0.101853,0.086508,0.072863,0.060961,0.050517,0.041432,0.033661,0.027236,0.021677,0.017249,0.013509,0.010527,0.008135,0.006268
0.004142,0.005530,0.007228,0.009332,0.011940,0.015275,0.019099,0.023961,0.029606,0.036397,0.044453,0.053673,0.064310,0.076236,0.089757,0.104466,0.120778,0.138391,0.157228,0.177102,0.197676,0.218567,0.239877,0.260728,0.280830,0.299918,0.317569,0.333287,0.346731,0.357641,0.365529,0.370402,0.372159,0.370467,0.365670,0.357566,0.346782,0.333372,0.317550,0.299903,0.280905,0.260688,0.239770,0.218656,0.197630,0.176999,0.157258,0.138418,0.120778,0.104648,0.089685,0.076270,0.064197,0.053639,0.044385,0.036402,0.029629,0.024020,0.019205,0.015217,0.011959,0.009419,0.007140,0.005506
0.003676,0.004913,0.006417,0.008107,0.010528,0.013349,0.016686,0.020901,0.025906,0.031944,0.038727,0.046898,0.056033,0.066575,0.078242,0.091269,0.105545,0.120919,0.137345,0.154464,0.172526,0.190751,0.209245,0.227485,0.245093,0.261811,0.277293,0.290845,0.302685,0.312081,0.318960,0.323197,0.324779,0.323341,0.319114,0.312200,0.302592,0.290889,0.277228,0.261804,0.245096,0.227447,0.209280,0.190838,0.172420,0.154546,0.137282,0.120872,0.105421,0.091301,0.078163,0.066500,0.056122,0.046851,0.038743,0.031888,0.025938,0.020981,0.016788,0.013305,0.010450,0.008085,0.006271,0.004840
0.003239,0.004217,0.005436,0.006972,0.009054,0.011461,0.014541,0.018015,0.022455,0.027651,0.033503,0.040524,0.048429,0.057587,0.067717,0.078929,0.091257,0.104636,0.118693,0.133606,0.149289,0.165092,0.181104,0.196800,0.212099,0.226464,0.239838,0.251741,0.261822,0.269919,0.275933,0.279580,0.280820,0.279601,0.275990,0.270001,0.261793,0.251682,0.239704,0.226396,0.211972,0.196785,0.180969,0.165033,0.149196,0.133764,0.118657,0.104586,0.091287,0.079008,0.067794,0.057466,0.048442,0.040606,0.033560,0.027576,0.022471,0.018146,0.014581,0.011603,0.009099,0.007028,0.005555,0.004124
0.002721,0.003707,0.004663,0.006021,0.007706,0.009950,0.012442,0.015578,0.019201,0.023699,0.028849,0.034728,0.041592,0.049312,0.058164,0.067736,0.078345,0.089625,0.101895,0.114708,0.127996,0.141650,0.155211,0.168668,0.181857,0.194251,0.205632,0.215737,0.224498,0.231470,0.236634,0.239817,0.240892,0.239734,0.236630,0.231461,0.224437,0.215852,0.205699,0.194179,0.181873,0.168821,0.155301,0.141493,0.128049,0.114630,0.101806,0.089577,0.078255,0.067629,0.058018,0.049333,0.041671,0.034840,0.028757,0.023719,0.019325,0.015596,0.012372,0.009916,0.007867,0.006114,0.004678,0.003628
0.002402,0.003100,0.003944,0.005143,0.006687,0.008483,0.010518,0.013316,0.016345,0.020146,0.024541,0.029626,0.035469,0.041938,0.049441,0.057488,0.066570,0.076272,0.086606,0.097415,0.108845,0.120262,0.131863,0.143477,0.154547,0.165146,0.174752,0.183360,0.190890,0.196791,0.201088,0.203862,0.204718,0.203839,0.201143,0.196847,0.190889,0.183469,0.174697,0.165144,0.154586,0.143473,0.131925,0.120404,0.108816,0.097387,0.086552,0.076301,0.066439,0.057654,0.049405,0.042002,0.035334,0.029513,0.024579,0.020074,0.016434,0.013204,0.010518,0.008313,0.006635,0.005275,0.003994,0.003070
0.001984,0.002630,0.003391,0.004456,0.005599,0.007103,0.008866,0.011255,0.013765,0.016876,0.020681,0.024942,0.029806,0.035365,0.041666,0.048450,0.056130,0.064264,0.072935,0.082120,0.091606,0.101443,0.111187,0.120822,0.130244,0.139191,0.147250,0.154636,0.160752,0.165714,0.169425,0.171716,0.172432,0.171632,0.169567,0.165872,0.160832,0.154486,0.147188,0.139005,0.130270,0.120944,0.111171,0.101316,0.091657,0.082099,0.072926,0.064258,0.056110,0.048433,0.041517,0.035479,0.029770,0.024834,0.020587,0.016869,0.013793,0.011219,0.008906,0.007090,0.005633,0.004382,0.003475,0.002699
0.001601,0.002265,0.002850,0.003772,0.004688,0.006045,0.007532,0.009285,0.011561,0.014280,0.017332,0.020750,0.024964,0.029532,0.034667,0.040510,0.046786,0.053724,0.060907,0.068670,0.076459,0.084653,0.092818,0.100895,0.108684,0.116113,0.123011,0.129045,0.134274,0.138458,0.141632,0.143515,0.144064,0.143400,0.141478,0.138573,0.134202,0.129046,0.122959,0.116139,0.108703,0.101005,0.092794,0.084718,0.076484,0.068518,0.061022,0.053598,0.046903,0.040538,0.034681,0.029654,0.024872,0.020902,0.017194,0.014252,0.011457,0.009337,0.007535,0.006034,0.004774,0.003738,0.002936,0.002149
0.001381,0.001804,0.002359,0.003038,0.003910,0.004872,0.006248,0.007678,0.009544,0.011758,0.014365,0.017309,0.020678,0.024421,0.028806,0.033485,0.038766,0.044420,0.050372,0.056764,0.063485,0.070217,0.076867,0.083492,0.089995,0.096167,0.101928,0.106805,0.111237,0.114577,0.117296,0.118730,0.119332,0.118723,0.117225,0.114593,0.111114,0.106965,0.101922,0.096266,0.090084,0.083645,0.076810,0.070093,0.063357,0.056836,0.050435,0.044368,0.038810,0.033631,0.028773,0.024417,0.020588,0.017208,0.014266,0.011785,0.009602,0.007784,0.006182,0.005005,0.003842,0.003053,0.002443,0.001782
0.001108,0.001610,0.001942,0.002565,0.003124,0.004110,0.005077,0.006284,0.007902,0.009614,0.011734,0.014098,0.016891,0.020074,0.023566,0.027645,0.031750,0.036479,0.041352,0.046595,0.052123,0.057494,0.063210,0.068545,0.073966,0.078957,0.083660,0.087729,0.091260,0.094040,0.096122,0.097547,0.097859,0.097439,0.096241,0.094068,0.091343,0.087766,0.083603,0.079024,0.073828,0.068556,0.063110,0.057507,0.052086,0.046717,0.041412,0.036451,0.031941,0.027552,0.023645,0.020084,0.017043,0.014195,0.011809,0.009728,0.007849,0.006360,0.005183,0.004045,0.003278,0.002616,0.001998,0.001581
0.001045,0.001335,0.001603,0.001985,0.002617,0.003365,0.004168,0.005252,0.006400,0.007907,0.009519,0.011604,0.013824,0.016320,0.019212,0.022488,0.025921,0.029636,0.033809,0.037993,0.042437,0.046824,0.051352,0.055900,0.060148,0.064276,0.067955,0.071357,0.074168,0.076501,0.078158,0.079203,0.079739,0.079244,0.078291,0.076627,0.074253,0.071299,0.068050,0.064254,0.060189,0.055875,0.051452,0.046853,0.042314,0.037980,0.033629,0.029773,0.025848,0.022404,0.019317,0.016399,0.013794,0.011549,0.009653,0.007848,0.006502,0.005120,0.004233,0.003400,0.002573,0.002061,0.001557,0.001307
0.000820,0.001067,0.001268,0.001635,0.002054,0.002669,0.003400,0.004286,0.005236,0.006360,0.007835,0.009379,0.011244,0.013231,0.015495,0.018021,0.020967,0.023884,0.027164,0.030624,0.034174,0.037804,0.041361,0.045002,0.048534,0.051904,0.054895,0.057646,0.059932,0.061765,0.063055,0.063986,0.064259,0.063973,0.063115,0.061753,0.059847,0.057565,0.054789,0.051871,0.048448,0.044943,0.041415,0.037816,0.034149,0.030573,0.027215,0.023930,0.021008,0.018195,0.015543,0.013191,0.011206,0.009242,0.007740,0.006340,0.005287,0.004116,0.003399,0.002753,0.002143,0.001609,0.001423,0.001043
0.000692,0.000798,0.001079,0.001358,0.001650,0.002103,0.002795,0.003336,0.004117,0.005115,0.006264,0.007393,0.008953,0.010514,0.012350,0.014405,0.016808,0.019093,0.021670,0.024478,0.027391,0.030170,0.033114,0.035914,0.038781,0.041443,0.043871,0.045991,0.047840,0.049291,0.050437,0.051052,0.051411,0.051226,0.050558,0.049442,0.047897,0.046064,0.043814,0.041453,0.038782,0.036002,0.033181,0.030174,0.027286,0.024575,0.021673,0.019167,0.016823,0.014516,0.012452,0.010540,0.008907,0.007551,0.006222,0.005117,0.004098,0.003291,0.002821,0.002157,0.001755,0.001289,0.001119,0.000938
0.000566,0.000620,0.000894,0.001161,0.001376,0.001825,0.002212,0.002785,0.003355,0.003998,0.004902,0.005888,0.007183,0.008463,0.009913,0.011464,0.013220,0.015259,0.017255,0.019368,0.021690,0.023868,0.026232,0.028539,0.030682,0.032937,0.034707,0.036408,0.037891,0.039186,0.039985,0.040542,0.040612,0.040436,0.039989,0.039196,0.038027,0.036400,0.034773,0.032923,0.030730,0.028611,0.026194,0.024047,0.021717,0.019511,0.017296,0.015180,0.013371,0.011459,0.009844,0.008451,0.007155,0.006033,0.004881,0.004131,0.003378,0.002618,0.002159,0.001706,0.001356,0.001205,0.000906,0.000739
0.000550,0.000543,0.000771,0.000879,0.001191,0.001331,0.001824,0.002089,0.002602,0.003270,0.003880,0.004713,0.005587,0.006675,0.007724,0.008967,0.010413,0.011959,0.013510,0.015245,0.017016,0.018749,0.020665,0.022515,0.024101,0.025830,0.027355,0.028655,0.029864,0.030734,0.031434,0.031750,0.032027,0.031881,0.031341,0.030726,0.029919,0.028655,0.027323,0.025893,0.024214,0.022454,0.020708,0.018910,0.017027,0.015269,0.013553,0.012057,0.010492,0.008972,0.007851,0.006622,0.005512,0.004702,0.003885,0.003295,0.002578,0.002211,0.001746,0.001306,0.001211,0.000894,0.000669,0.000561
0.000447,0.000425,0.000514,0.000642,0.000851,0.001164,0.001367,0.001638,0.002008,0.002495,0.003147,0.003643,0.004478,0.005177,0.006013,0.007149,0.008151,0.009377,0.010687,0.011822,0.013203,0.014729,0.016052,0.017425,0.018745,0.020018,0.021345,0.022267,0.023231,0.023981,0.024476,0.024719,0.024979,0.024716,0.024543,0.024039,0.023224,0.022347,0.021286,0.020092,0.018915,0.017567,0.016063,0.014708,0.013369,0.012004,0.010592,0.009325,0.008115,0.007163,0.006006,0.005196,0.004337,0.003630,0.003040,0.002628,0.001986,0.001708,0.001289,0.001039,0.000880,0.000718,0.000527,0.000427
0.000230,0.000341,0.000560,0.000664,0.000678,0.000892,0.001164,0.001230,0.001686,0.002063,0.002301,0.002790,0.003495,0.004027,0.004615,0.005430,0.006308,0.007264,0.008241,0.009313,0.010230,0.011362,0.012449,0.013498,0.014492,0.015638,0.016521,0.017260,0.017974,0.018456,0.018928,0.019208,0.019256,0.019267,0.018942,0.018485,0.018007,0.017195,0.016428,0.015512,0.014544,0.013573,0.012439,0.011413,0.010288,0.009182,0.008256,0.007173,0.006263,0.005480,0.004664,0.003922,0.003432,0.002860,0.002372,0.002067,0.001638,0.001401,0.001010,0.000892,0.000784,0.000592,0.000511,0.000355
0.000181,0.000306,0.000360,0.000537,0.000516,0.000788,0.000943,0.000989,0.001235,0.001612,0.001940,0.002198,0.002590,0.003103,0.003665,0.004169,0.004903,0.005461,0.006201,0.007048,0.007851,0.008671,0.009538,0.010326,0.011097,0.011874,0.012701,0.013208,0.013744,0.014197,0.014591,0.014634,0.014786,0.014729,0.014516,0.014099,0.013790,0.013138,0.012625,0.011960,0.011100,0.010430,0.009446,0.008777,0.007872,0.007014,0.006218,0.005641,0.004771,0.004154,0.003597,0.003122,0.002635,0.002135,0.001804,0.001481,0.001208,0.001022,0.000892,0.000639,0.000541,0.000442,0.000476,0.000406
